Molecule,Name
ENSMUSP00000023561,Senp2
ENSMUSP00000023562,Tmem41a
ENSMUSP00000023566,Tmprss15
ENSMUSP00000023568,Chodl
ENSMUSP00000023570,Btg3
ENSMUSP00000023572,Cxadr
ENSMUSP00000023580,Usp25
ENSMUSP00000023583,Ahsg
ENSMUSP00000023589,Kng1
ENSMUSP00000023590,Hrg
ENSMUSP00000023593,Adipoq
ENSMUSP00000023598,Rfc4
ENSMUSP00000023600,Robo1
ENSMUSP00000023601,St6gal1
ENSMUSP00000023602,Prl2a1
ENSMUSP00000023608,Atp5j
ENSMUSP00000023610,Adamts1
ENSMUSP00000023611,Adamts5
ENSMUSP00000023612,Ets2
ENSMUSP00000023615,Vps26c
ENSMUSP00000023616,Slc15a2
ENSMUSP00000023617,Ildr1
ENSMUSP00000023619,Stfa2
ENSMUSP00000023629,Pros1
ENSMUSP00000023630,Psmg1
ENSMUSP00000023660,Ripply3
ENSMUSP00000023666,Chaf1b
ENSMUSP00000023670,Clic6
ENSMUSP00000023673,Runx1
ENSMUSP00000023677,Atp5o
ENSMUSP00000023682,Donson
ENSMUSP00000023684,Gart
ENSMUSP00000023686,Tmem50b
ENSMUSP00000023687,Ifngr2
ENSMUSP00000023689,Ifnar1
ENSMUSP00000023691,Il10rb
ENSMUSP00000023693,Ifnar2
ENSMUSP00000023694,Cfap298
ENSMUSP00000023707,Sod1
ENSMUSP00000023709,Krt5
ENSMUSP00000023710,Krt71
ENSMUSP00000023712,Krt2
ENSMUSP00000023713,Krt82
ENSMUSP00000023714,Krt90
ENSMUSP00000023718,Krt83
ENSMUSP00000023720,Krt84
ENSMUSP00000023726,Lalba
ENSMUSP00000023728,4930415O20Rik
ENSMUSP00000023732,Wnt10b
ENSMUSP00000023734,Wnt1
ENSMUSP00000023736,Lmbr1l
ENSMUSP00000023737,Dhh
ENSMUSP00000023741,Kmt2d
ENSMUSP00000023747,Nckap5l
ENSMUSP00000023749,Tmbim6
ENSMUSP00000023750,Faim2
ENSMUSP00000023752,Aqp2
ENSMUSP00000023754,Aqp6
ENSMUSP00000023758,Asic1
ENSMUSP00000023759,Smarcd1
ENSMUSP00000023760,Gpd1
ENSMUSP00000023761,Cox14
ENSMUSP00000023762,Cers5
ENSMUSP00000023769,Atf1
ENSMUSP00000023774,Slc11a2
ENSMUSP00000023775,Cela1
ENSMUSP00000023776,Slc4a8
ENSMUSP00000023781,Krt88
ENSMUSP00000023786,Krt6b
ENSMUSP00000023788,Krt6a
ENSMUSP00000023790,Krt1
ENSMUSP00000023797,Krt4
ENSMUSP00000023799,Krt79
ENSMUSP00000023803,Krt18
ENSMUSP00000023805,Csad
ENSMUSP00000023806,Soat2
ENSMUSP00000023807,Igfbp6
ENSMUSP00000023809,Amhr2
ENSMUSP00000023812,Map3k12
ENSMUSP00000023813,Tarbp2
ENSMUSP00000023814,Npff
ENSMUSP00000023818,Calcoco1
ENSMUSP00000023820,Fabp2
ENSMUSP00000023826,Sncg
ENSMUSP00000023828,Rttn
ENSMUSP00000023830,Nus1
ENSMUSP00000023832,Rgn
ENSMUSP00000023835,Slc10a2
ENSMUSP00000023836,Mospd1
ENSMUSP00000023840,Cxcl13
ENSMUSP00000023845,H2-M10.2
ENSMUSP00000023846,Lrrc71
ENSMUSP00000023849,Noct
ENSMUSP00000023851,Ndufa5
ENSMUSP00000023856,Msrb2
ENSMUSP00000023861,Serpinb3d
ENSMUSP00000023867,Rfc2
ENSMUSP00000023869,Denr
ENSMUSP00000023873,Prmt5
ENSMUSP00000023882,Sympk
ENSMUSP00000023884,Ldc1
ENSMUSP00000023886,Sult1c2
ENSMUSP00000023897,Gzma
ENSMUSP00000023906,Reg2
ENSMUSP00000023911,Nagpa
ENSMUSP00000023913,Wrb
ENSMUSP00000023917,Lrrc69
ENSMUSP00000023918,Ivns1abp
ENSMUSP00000023924,Rpp14
ENSMUSP00000023931,Ssxb2
ENSMUSP00000023934,Hbb-bs
ENSMUSP00000023952,Krt8
ENSMUSP00000023953,Ceacam14
ENSMUSP00000023958,P3h3
ENSMUSP00000023959,Grm2
ENSMUSP00000023965,Cfhr1
ENSMUSP00000023978,Lcn9
ENSMUSP00000023994,Serping1
ENSMUSP00000024004,Ccl25
ENSMUSP00000024005,Scg5
ENSMUSP00000024011,Kcnk5
ENSMUSP00000024015,Guca2a
ENSMUSP00000024026,Cypt1
ENSMUSP00000024031,Acy1
ENSMUSP00000024032,9530002B09Rik
ENSMUSP00000024035,Gabrr2
ENSMUSP00000024042,Creld2
ENSMUSP00000024044,Cd4
ENSMUSP00000024047,Twf2
ENSMUSP00000024049,Bmp15
ENSMUSP00000024056,Ube2j2
ENSMUSP00000024059,Sva
ENSMUSP00000024078,5-Mar
ENSMUSP00000024099,Ache
ENSMUSP00000024104,Gcm1
ENSMUSP00000024107,Wfdc1
ENSMUSP00000024118,Clec4n
ENSMUSP00000024119,Trip6
ENSMUSP00000024123,Agap3
ENSMUSP00000024155,Kcnk16
ENSMUSP00000024159,Dlx2
ENSMUSP00000024171,Stk31
ENSMUSP00000024179,Nfatc4
ENSMUSP00000024200,Cela3a
ENSMUSP00000024206,Gnb3
ENSMUSP00000024238,Celsr3
ENSMUSP00000024260,Pcbp4
ENSMUSP00000024270,Cdca3
ENSMUSP00000024338,C1qtnf12
ENSMUSP00000024470,Ogfod2
ENSMUSP00000024486,Mrps23
ENSMUSP00000024492,Acbd4
ENSMUSP00000024518,Rhebl1
ENSMUSP00000024543,Hes7
ENSMUSP00000024572,Rsph3b
ENSMUSP00000024575,Rps6ka2
ENSMUSP00000024594,Agpat4
ENSMUSP00000024595,Slc22a3
ENSMUSP00000024596,Slc22a1
ENSMUSP00000024599,Igf2r
ENSMUSP00000024620,Riok2
ENSMUSP00000024627,Chd1
ENSMUSP00000024650,1700010I14Rik
ENSMUSP00000024657,Phf10
ENSMUSP00000024660,Smoc2
ENSMUSP00000024696,Mmp25
ENSMUSP00000024697,Hcfc1r1
ENSMUSP00000024698,Tnfrsf12a
ENSMUSP00000024699,Cldn6
ENSMUSP00000024701,Pkmyt1
ENSMUSP00000024702,Paqr4
ENSMUSP00000024704,Flywch2
ENSMUSP00000024705,Slc25a27
ENSMUSP00000024706,Pla2g7
ENSMUSP00000024707,Mep1a
ENSMUSP00000024708,Tnfrsf21
ENSMUSP00000024709,Cd2ap
ENSMUSP00000024711,Adgrf4
ENSMUSP00000024717,Tbc1d5
ENSMUSP00000024721,Rhag
ENSMUSP00000024725,Efhb
ENSMUSP00000024727,Cdc5l
ENSMUSP00000024731,Spats1
ENSMUSP00000024733,Aars2
ENSMUSP00000024734,Mrpl14
ENSMUSP00000024736,Sgo1
ENSMUSP00000024738,Sult1c1
ENSMUSP00000024739,Hsp90ab1
ENSMUSP00000024742,Nfkbie
ENSMUSP00000024748,Gtpbp2
ENSMUSP00000024749,Polh
ENSMUSP00000024755,Clic5
ENSMUSP00000024756,Enpp5
ENSMUSP00000024757,Enpp4
ENSMUSP00000024761,Fbxl17
ENSMUSP00000024762,Rsph9
ENSMUSP00000024763,Mrps18a
ENSMUSP00000024766,Rrp36
ENSMUSP00000024773,Prph2
ENSMUSP00000024774,Guca1b
ENSMUSP00000024778,Med20
ENSMUSP00000024779,Usp49
ENSMUSP00000024782,Pgc
ENSMUSP00000024783,Bysl
ENSMUSP00000024786,Tfeb
ENSMUSP00000024794,Tspo2
ENSMUSP00000024802,Ppil1
ENSMUSP00000024805,Cpne5
ENSMUSP00000024810,Fgd2
ENSMUSP00000024811,Pim1
ENSMUSP00000024816,Cmtr1
ENSMUSP00000024817,Rnf8
ENSMUSP00000024826,Tff2
ENSMUSP00000024827,Tff3
ENSMUSP00000024829,Abcg1
ENSMUSP00000024831,Tff1
ENSMUSP00000024832,Rsph1
ENSMUSP00000024839,Sik1
ENSMUSP00000024840,Arhgap28
ENSMUSP00000024851,Ndc80
ENSMUSP00000024854,Clip4
ENSMUSP00000024857,Lbh
ENSMUSP00000024858,Galnt14
ENSMUSP00000024860,Ehd3
ENSMUSP00000024866,Xdh
ENSMUSP00000024869,Spast
ENSMUSP00000024873,Yipf4
ENSMUSP00000024880,Vit
ENSMUSP00000024882,Ttc27
ENSMUSP00000024884,Eif2ak2
ENSMUSP00000024885,Cebpz
ENSMUSP00000024887,Ndufaf7
ENSMUSP00000024894,Cyp1b1
ENSMUSP00000024896,4930583I09Rik
ENSMUSP00000024897,Vapa
ENSMUSP00000024905,Ralbp1
ENSMUSP00000024906,Twsg1
ENSMUSP00000024914,Themis3
ENSMUSP00000024916,Lhcgr
ENSMUSP00000024926,Prss41
ENSMUSP00000024928,Prss21
ENSMUSP00000024930,Tedc2
ENSMUSP00000024931,Ntn3
ENSMUSP00000024932,Atp6v0c
ENSMUSP00000024944,Slc3a1
ENSMUSP00000024954,Epas1
ENSMUSP00000024956,Rhoq
ENSMUSP00000024957,Pigf
ENSMUSP00000024958,Caskin1
ENSMUSP00000024959,Cript
ENSMUSP00000024963,Mcfd2
ENSMUSP00000024967,Msh2
ENSMUSP00000024970,Gtf2a1l
ENSMUSP00000024972,Meiob
ENSMUSP00000024978,Nme3
ENSMUSP00000024981,Jpt2
ENSMUSP00000024983,Ift140
ENSMUSP00000024984,Tmem204
ENSMUSP00000024988,C3
ENSMUSP00000024993,Prss29
ENSMUSP00000024999,Tpsg1
ENSMUSP00000025000,St6gal2
ENSMUSP00000025002,Tekt4
ENSMUSP00000025003,Sox8
ENSMUSP00000025004,Adgre4
ENSMUSP00000025007,Nme4
ENSMUSP00000025010,Tmem8
ENSMUSP00000025014,Mrpl28
ENSMUSP00000025019,Arhgdig
ENSMUSP00000025020,Rgs11
ENSMUSP00000025025,Dusp1
ENSMUSP00000025027,Cuta
ENSMUSP00000025036,Kdm4b
ENSMUSP00000025045,Uqcc2
ENSMUSP00000025046,Ip6k3
ENSMUSP00000025048,Acsbg3
ENSMUSP00000025050,Nudt3
ENSMUSP00000025053,Mllt1
ENSMUSP00000025054,Spdef
ENSMUSP00000025058,Anks1
ENSMUSP00000025061,Clpsl2
ENSMUSP00000025062,Clps
ENSMUSP00000025064,Pdzph1
ENSMUSP00000025065,Nudt12
ENSMUSP00000025075,Bambi
ENSMUSP00000025076,Lyzl1
ENSMUSP00000025077,Mtpap
ENSMUSP00000025078,Map3k8
ENSMUSP00000025081,Zeb1
ENSMUSP00000025083,Kif5b
ENSMUSP00000025089,Map4k3
ENSMUSP00000025092,Tmem178
ENSMUSP00000025093,Thumpd2
ENSMUSP00000025101,Dync2li1
ENSMUSP00000025106,Polr2d
ENSMUSP00000025109,Sap130
ENSMUSP00000025110,Syt4
ENSMUSP00000025127,Mapre2
ENSMUSP00000025137,Thoc1
ENSMUSP00000025142,Esco1
ENSMUSP00000025161,Tapbp
ENSMUSP00000025163,Pfdn6
ENSMUSP00000025166,Cdh2
ENSMUSP00000025170,Wdr46
ENSMUSP00000025178,Vps52
ENSMUSP00000025181,H2-K1
ENSMUSP00000025183,Ring1
ENSMUSP00000025186,Slc39a7
ENSMUSP00000025192,H2-Oa
ENSMUSP00000025193,Brd2
ENSMUSP00000025196,Psmb8
ENSMUSP00000025197,Tap2
ENSMUSP00000025198,Btnl2
ENSMUSP00000025204,Pfdn1
ENSMUSP00000025208,Dnajc18
ENSMUSP00000025209,Spata24
ENSMUSP00000025211,Mzb1
ENSMUSP00000025212,Slc23a1
ENSMUSP00000025215,Sil1
ENSMUSP00000025217,Hspa9
ENSMUSP00000025218,Etf1
ENSMUSP00000025223,Cyp21a1
ENSMUSP00000025224,Gfra3
ENSMUSP00000025229,Cfb
ENSMUSP00000025230,C2
ENSMUSP00000025234,Epb41l4a
ENSMUSP00000025236,Stard4
ENSMUSP00000025237,Tslp
ENSMUSP00000025239,Bin1
ENSMUSP00000025241,Ercc3
ENSMUSP00000025243,Iws1
ENSMUSP00000025249,Apom
ENSMUSP00000025250,Bag6
ENSMUSP00000025253,Prrc2a
ENSMUSP00000025254,Lims2
ENSMUSP00000025262,Ltb
ENSMUSP00000025263,Tnf
ENSMUSP00000025264,Wdr33
ENSMUSP00000025266,Lta
ENSMUSP00000025270,Riok3
ENSMUSP00000025271,Pou5f1
ENSMUSP00000025273,Psors1c2
ENSMUSP00000025276,Rmc1
ENSMUSP00000025278,Mrpl27
ENSMUSP00000025279,Npc1
ENSMUSP00000025288,Zfp521
ENSMUSP00000025290,Impact
ENSMUSP00000025292,Dhx16
ENSMUSP00000025295,Spry4
ENSMUSP00000025305,Mrps18b
ENSMUSP00000025311,Pcdh12
ENSMUSP00000025314,Dele1
ENSMUSP00000025319,Rpp21
ENSMUSP00000025322,H2-M10.1
ENSMUSP00000025337,Diaph1
ENSMUSP00000025338,Gabbr1
ENSMUSP00000025349,Myot
ENSMUSP00000025350,Dcp2
ENSMUSP00000025356,Mal2
ENSMUSP00000025357,Ap3s1
ENSMUSP00000025358,Lvrn
ENSMUSP00000025363,Hbegf
ENSMUSP00000025364,Yipf5
ENSMUSP00000025374,Pou4f3
ENSMUSP00000025377,Ppp2r2b
ENSMUSP00000025381,Spink1
ENSMUSP00000025385,Hsd17b4
ENSMUSP00000025388,Ftmt
ENSMUSP00000025390,Dynap
ENSMUSP00000025393,Smad4
ENSMUSP00000025394,Sec11c
ENSMUSP00000025395,Grp
ENSMUSP00000025396,Rax
ENSMUSP00000025397,Cplx4
ENSMUSP00000025399,Pmaip1
ENSMUSP00000025402,Gnal
ENSMUSP00000025403,Impa2
ENSMUSP00000025404,Cidea
ENSMUSP00000025406,Srfbp1
ENSMUSP00000025408,Afg3l2
ENSMUSP00000025409,Lox
ENSMUSP00000025411,Prelid3a
ENSMUSP00000025418,Psmg2
ENSMUSP00000025419,Ppic
ENSMUSP00000025421,Seh1l
ENSMUSP00000025425,Cep192
ENSMUSP00000025430,Setbp1
ENSMUSP00000025439,Me2
ENSMUSP00000025444,Cxxc1
ENSMUSP00000025462,Rbfa
ENSMUSP00000025468,Pde6a
ENSMUSP00000025471,Il17b
ENSMUSP00000025472,Pcyox1l
ENSMUSP00000025474,Napg
ENSMUSP00000025477,St8sia3
ENSMUSP00000025482,Atp8b1
ENSMUSP00000025486,Lmnb1
ENSMUSP00000025488,C330018D20Rik
ENSMUSP00000025490,Prrc1
ENSMUSP00000025497,Fbn2
ENSMUSP00000025500,Slc27a6
ENSMUSP00000025503,Isoc1
ENSMUSP00000025505,Dctn4
ENSMUSP00000025506,Rbm22
ENSMUSP00000025515,Tmx3
ENSMUSP00000025520,Slc6a7
ENSMUSP00000025521,Cdx1
ENSMUSP00000025522,Pdgfrb
ENSMUSP00000025541,Gnaq
ENSMUSP00000025542,Psat1
ENSMUSP00000025547,Timm21
ENSMUSP00000025554,Scgb1a1
ENSMUSP00000025561,Anxa1
ENSMUSP00000025562,Incenp
ENSMUSP00000025567,Fads2
ENSMUSP00000025568,Tmem138
ENSMUSP00000025570,Sdhaf2
ENSMUSP00000025571,Cd5
ENSMUSP00000025574,Ms4a7
ENSMUSP00000025581,Ms4a4d
ENSMUSP00000025582,Ms4a6d
ENSMUSP00000025585,Cblif
ENSMUSP00000025590,Osbp
ENSMUSP00000025598,Keg1
ENSMUSP00000025601,Lpxn
ENSMUSP00000025602,Gna14
ENSMUSP00000025617,Rfk
ENSMUSP00000025618,Pcsk5
ENSMUSP00000025631,Ostf1
ENSMUSP00000025632,Carnmt1
ENSMUSP00000025635,Ms4a20
ENSMUSP00000025636,Ms4a8a
ENSMUSP00000025639,Ccdc86
ENSMUSP00000025641,Zp1
ENSMUSP00000025645,Tmem132a
ENSMUSP00000025646,Slc15a3
ENSMUSP00000025647,Pga5
ENSMUSP00000025649,Ddb1
ENSMUSP00000025656,Aldh1a7
ENSMUSP00000025666,Slc22a19
ENSMUSP00000025668,Atl3
ENSMUSP00000025675,Naa40
ENSMUSP00000025679,Otub1
ENSMUSP00000025680,Lipf
ENSMUSP00000025681,Cdc42bpg
ENSMUSP00000025682,Lipn
ENSMUSP00000025684,Ehd1
ENSMUSP00000025685,Lipm
ENSMUSP00000025686,Ankrd22
ENSMUSP00000025691,Fas
ENSMUSP00000025695,Ppp2r5b
ENSMUSP00000025696,Ak3
ENSMUSP00000025702,Snx15
ENSMUSP00000025704,Cdca5
ENSMUSP00000025706,Tnfrsf25
ENSMUSP00000025707,Zfpl1
ENSMUSP00000025711,Vps51
ENSMUSP00000025713,Tm7sf2
ENSMUSP00000025714,Rpp30
ENSMUSP00000025719,Mlana
ENSMUSP00000025724,Il33
ENSMUSP00000025727,Trpd52l3
ENSMUSP00000025728,Frmd8
ENSMUSP00000025729,Tnks2
ENSMUSP00000025732,Slc25a45
ENSMUSP00000025739,Uhrf2
ENSMUSP00000025740,Rad9a
ENSMUSP00000025745,Mrpl21
ENSMUSP00000025749,Rps6kb2
ENSMUSP00000025751,Ighmbp2
ENSMUSP00000025752,Pola2
ENSMUSP00000025755,Dmrt1
ENSMUSP00000025759,Eif1ad
ENSMUSP00000025760,Chka
ENSMUSP00000025761,Cabp4
ENSMUSP00000025762,Banf1
ENSMUSP00000025764,Cst6
ENSMUSP00000025773,Pold4
ENSMUSP00000025774,Sf3b2
ENSMUSP00000025778,Gldc
ENSMUSP00000025779,Cdk2ap2
ENSMUSP00000025786,Pacs1
ENSMUSP00000025797,Mbl2
ENSMUSP00000025800,Pip5k1b
ENSMUSP00000025802,Nudt8
ENSMUSP00000025803,Dkk1
ENSMUSP00000025804,Rab1b
ENSMUSP00000025805,Cnih2
ENSMUSP00000025806,Doc2g
ENSMUSP00000025811,Yif1a
ENSMUSP00000025815,Cbwd1
ENSMUSP00000025823,Rce1
ENSMUSP00000025827,Minpp1
ENSMUSP00000025830,Apba1
ENSMUSP00000025831,Dock8
ENSMUSP00000025833,Papss2
ENSMUSP00000025834,Peli3
ENSMUSP00000025835,Cpt1a
ENSMUSP00000025836,Mrpl11
ENSMUSP00000025840,Tesmin
ENSMUSP00000025844,Ctsw
ENSMUSP00000025847,Fibp
ENSMUSP00000025850,Fosl1
ENSMUSP00000025851,Dpp3
ENSMUSP00000025856,Lrp5
ENSMUSP00000025861,Ovol1
ENSMUSP00000025862,Smarca2
ENSMUSP00000025864,Rnaseh2c
ENSMUSP00000025867,Rela
ENSMUSP00000025872,4430402I18Rik
ENSMUSP00000025875,Slc1a1
ENSMUSP00000025885,Znrd2
ENSMUSP00000025891,Capn1
ENSMUSP00000025893,Arl2
ENSMUSP00000025897,Map4k2
ENSMUSP00000025903,Rps6ka4
ENSMUSP00000025904,Prdx5
ENSMUSP00000025906,Esrra
ENSMUSP00000025908,Kcnk4
ENSMUSP00000025910,Bad
ENSMUSP00000025912,Plcb3
ENSMUSP00000025914,Vegfb
ENSMUSP00000025918,Stip1
ENSMUSP00000025924,Spindoc
ENSMUSP00000025925,Plaat3
ENSMUSP00000025929,Plaat5
ENSMUSP00000025930,Smc3
ENSMUSP00000025932,Shoc2
ENSMUSP00000025936,Tectb
ENSMUSP00000025940,C1qtnf9
ENSMUSP00000025944,Hhex
ENSMUSP00000025946,Cyp26a1
ENSMUSP00000025951,Rbp4
ENSMUSP00000025955,Eif3a
ENSMUSP00000025956,Pde6c
ENSMUSP00000025957,Fam45a
ENSMUSP00000025961,Prdx3
ENSMUSP00000025963,Noc3l
ENSMUSP00000025965,Hells
ENSMUSP00000025966,Cyp2c55
ENSMUSP00000025968,Cyp2c39
ENSMUSP00000025979,Aldh18a1
ENSMUSP00000025981,Tctn3
ENSMUSP00000025983,Ccnj
ENSMUSP00000025986,Tll2
ENSMUSP00000025993,Slit1
ENSMUSP00000025997,Smndc1
ENSMUSP00000025999,Add3
ENSMUSP00000026008,Trim8
ENSMUSP00000026009,Arl3
ENSMUSP00000026011,Sfxn2
ENSMUSP00000026012,Cyp17a1
ENSMUSP00000026013,Maoa
ENSMUSP00000026014,Efhc2
ENSMUSP00000026016,Fundc1
ENSMUSP00000026018,Dusp21
ENSMUSP00000026021,Msr1
ENSMUSP00000026027,Taf5
ENSMUSP00000026029,Samt4
ENSMUSP00000026032,Pcgf6
ENSMUSP00000026036,Nr0b1
ENSMUSP00000026045,Col17a1
ENSMUSP00000026050,Gsto1
ENSMUSP00000026062,Casp7
ENSMUSP00000026068,Vwa2
ENSMUSP00000026073,Trub1
ENSMUSP00000026076,Gfra1
ENSMUSP00000026078,BC051665
ENSMUSP00000026081,Pnliprp2
ENSMUSP00000026084,Slc18a2
ENSMUSP00000026092,3110040N11Rik
ENSMUSP00000026093,Btbd1
ENSMUSP00000026096,Bnc1
ENSMUSP00000026119,Gcgr
ENSMUSP00000026120,Bhlhe22
ENSMUSP00000026121,Ppp1r27
ENSMUSP00000026122,P4hb
ENSMUSP00000026125,Alyref
ENSMUSP00000026126,Ints4
ENSMUSP00000026128,Anapc11
ENSMUSP00000026129,Pcyt2
ENSMUSP00000026134,Myadml2
ENSMUSP00000026135,Aspscr1
ENSMUSP00000026139,Lrrc45
ENSMUSP00000026142,Maged1
ENSMUSP00000026144,Dcxr
ENSMUSP00000026148,Cbr2
ENSMUSP00000026150,Arhgap19
ENSMUSP00000026154,Zdhhc16
ENSMUSP00000026156,Rfng
ENSMUSP00000026159,Cd7
ENSMUSP00000026162,Sectm1a
ENSMUSP00000026169,Ogfod3
ENSMUSP00000026170,Ubtd1
ENSMUSP00000026172,Ankrd2
ENSMUSP00000026173,Wdr45b
ENSMUSP00000026175,Fn3k
ENSMUSP00000026188,R3hcc1l
ENSMUSP00000026196,Got1
ENSMUSP00000026208,Abcc2
ENSMUSP00000026210,Cpn1
ENSMUSP00000026211,Cyp2c23
ENSMUSP00000026217,Chuk
ENSMUSP00000026218,Cwf19l1
ENSMUSP00000026220,Scd3
ENSMUSP00000026221,Scd2
ENSMUSP00000026222,Ndufb8
ENSMUSP00000026225,Sema4g
ENSMUSP00000026227,Twnk
ENSMUSP00000026236,Tlx1
ENSMUSP00000026239,Poll
ENSMUSP00000026241,Fgf8
ENSMUSP00000026243,Oga
ENSMUSP00000026254,Gbf1
ENSMUSP00000026256,Fbxl15
ENSMUSP00000026259,Pitx3
ENSMUSP00000026262,Hexa
ENSMUSP00000026265,Bbs4
ENSMUSP00000026267,Parp6
ENSMUSP00000026269,Limd1
ENSMUSP00000026270,Sacm1l
ENSMUSP00000026273,Slc6a20b
ENSMUSP00000026274,Lztfl1
ENSMUSP00000026284,Zfhx4
ENSMUSP00000026288,Ribc1
ENSMUSP00000026289,Hsd17b10
ENSMUSP00000026292,Huwe1
ENSMUSP00000026295,Tsr2
ENSMUSP00000026296,Fgd1
ENSMUSP00000026302,Maged2
ENSMUSP00000026315,Dnase1l3
ENSMUSP00000026318,Sat1
ENSMUSP00000026322,Polr3a
ENSMUSP00000026324,Acot9
ENSMUSP00000026325,4933436I01Rik
ENSMUSP00000026328,Prdx4
ENSMUSP00000026357,Jph3
ENSMUSP00000026360,Itgb8
ENSMUSP00000026377,Padi3
ENSMUSP00000026378,Padi1
ENSMUSP00000026381,Padi4
ENSMUSP00000026383,Gpr143
ENSMUSP00000026387,Sbds
ENSMUSP00000026390,Rabgef1
ENSMUSP00000026398,Mettl7b
ENSMUSP00000026405,Bloc1s1
ENSMUSP00000026406,Rdh5
ENSMUSP00000026408,Gdf11
ENSMUSP00000026409,Ormdl2
ENSMUSP00000026410,Dnajc14
ENSMUSP00000026411,Mmp19
ENSMUSP00000026414,Dgka
ENSMUSP00000026416,Cdk2
ENSMUSP00000026420,Rps26
ENSMUSP00000026427,Esyt1
ENSMUSP00000026428,Myl6b
ENSMUSP00000026434,Chmp6
ENSMUSP00000026436,Baiap2
ENSMUSP00000026445,Fscn2
ENSMUSP00000026448,Faap100
ENSMUSP00000026449,Il23a
ENSMUSP00000026452,Pde6g
ENSMUSP00000026455,Mip
ENSMUSP00000026459,Atp5b
ENSMUSP00000026461,Prim1
ENSMUSP00000026469,Nab2
ENSMUSP00000026470,Shmt2
ENSMUSP00000026472,Inhbc
ENSMUSP00000026474,Gli1
ENSMUSP00000026475,Ddit3
ENSMUSP00000026476,Mbd6
ENSMUSP00000026479,Dctn2
ENSMUSP00000026480,Ttc4
ENSMUSP00000026486,Katnal2
ENSMUSP00000026487,Ier3ip1
ENSMUSP00000026494,Rnf165
ENSMUSP00000026495,Atp5a1
ENSMUSP00000026498,Crisp1
ENSMUSP00000026499,Crisp3
ENSMUSP00000026500,Avil
ENSMUSP00000026506,Clns1a
ENSMUSP00000026520,Paip1
ENSMUSP00000026537,Paox
ENSMUSP00000026538,Echs1
ENSMUSP00000026539,Fuom
ENSMUSP00000026540,Prap1
ENSMUSP00000026541,Caly
ENSMUSP00000026547,Tubgcp2
ENSMUSP00000026548,Adgra1
ENSMUSP00000026550,Inpp5a
ENSMUSP00000026551,Dpysl4
ENSMUSP00000026552,Cyp2e1
ENSMUSP00000026553,Syce1
ENSMUSP00000026555,Odf3
ENSMUSP00000026557,Bet1l
ENSMUSP00000026558,Ric8a
ENSMUSP00000026559,Sirt3
ENSMUSP00000026560,Psmd13
ENSMUSP00000026561,Cox8b
ENSMUSP00000026562,Ifitm5
ENSMUSP00000026565,Ifitm3
ENSMUSP00000026568,Ptdss2
ENSMUSP00000026569,Drd4
ENSMUSP00000026571,Irf7
ENSMUSP00000026572,Hras
ENSMUSP00000026573,Lmntd2
ENSMUSP00000026576,Taldo1
ENSMUSP00000026577,Eps8l2
ENSMUSP00000026578,Tmem80
ENSMUSP00000026580,Pidd1
ENSMUSP00000026585,Tspan4
ENSMUSP00000026595,Tmem192
ENSMUSP00000026599,Apool
ENSMUSP00000026601,Satl1
ENSMUSP00000026607,Chm
ENSMUSP00000026608,Crcp
ENSMUSP00000026613,Gusb
ENSMUSP00000026617,Phkg1
ENSMUSP00000026624,Tm9sf2
ENSMUSP00000026625,Clybl
ENSMUSP00000026635,Farp1
ENSMUSP00000026649,Syngr2
ENSMUSP00000026659,Tmc6
ENSMUSP00000026661,Tk1
ENSMUSP00000026662,Cbx2
ENSMUSP00000026663,Cbx8
ENSMUSP00000026665,Cbx4
ENSMUSP00000026667,Eif4a3
ENSMUSP00000026670,Nptx1
ENSMUSP00000026671,Rptor
ENSMUSP00000026672,Pde8a
ENSMUSP00000026677,Nat1
ENSMUSP00000026681,Tma16
ENSMUSP00000026693,Zfp202
ENSMUSP00000026698,Podxl
ENSMUSP00000026699,Mkln1
ENSMUSP00000026700,Map3k7cl
ENSMUSP00000026703,Bach1
ENSMUSP00000026704,Cct8
ENSMUSP00000026710,Usp16
ENSMUSP00000026723,Hprt
ENSMUSP00000026735,Ccdc51
ENSMUSP00000026743,Uqcrc1
ENSMUSP00000026744,Tmem89
ENSMUSP00000026750,Cnksr2
ENSMUSP00000026760,Tmem47
ENSMUSP00000026795,Alox5
ENSMUSP00000026816,Wdr73
ENSMUSP00000026818,Sec11a
ENSMUSP00000026827,Mettl26
ENSMUSP00000026828,Mcrip2
ENSMUSP00000026831,Rhbdl1
ENSMUSP00000026832,Jmjd8
ENSMUSP00000026833,Wdr24
ENSMUSP00000026839,Prps2
ENSMUSP00000026845,Il6
ENSMUSP00000026846,Tyms
ENSMUSP00000026858,Plk4
ENSMUSP00000026859,Mfsd8
ENSMUSP00000026866,Sclt1
ENSMUSP00000026879,Gdap1
ENSMUSP00000026881,Ly96
ENSMUSP00000026886,Itih5
ENSMUSP00000026888,Taf3
ENSMUSP00000026889,4930412O13Rik
ENSMUSP00000026890,Clec3b
ENSMUSP00000026891,Exosc7
ENSMUSP00000026893,Tgm4
ENSMUSP00000026896,St8sia2
ENSMUSP00000026897,Slco3a1
ENSMUSP00000026899,Slc25a10
ENSMUSP00000026902,Rassf3
ENSMUSP00000026907,Klkb1
ENSMUSP00000026911,Ccr1
ENSMUSP00000026912,Ccdc7b
ENSMUSP00000026917,Nrp1
ENSMUSP00000026927,Nudt5
